Ticker,Name,Price,"GICS Sector
","GICS Ind Name
","ROIC LF
","ROE LF
","Free Cash Flow Margin
","T12M EBITDA Mrgn LF
","Net Mrgn 5Yr Avg LF
","OPM LF
","GM LF
","Interest Coverage Ratio
","Debt/Equity LF
","Debt/Assets LF
","Modified Working Capital Turnover LF
","Inv Turnover LF
","A/R Trnovr LF
","Cash Conversion Cycle LF
","Cash Ratio LF
","Quick Ratio LF
","Curr Ratio LF
"
WFC UN Equity,Wells Fargo & Co,38.67,Financials,Banks,4.165065765,10.59698868,7.911783031,--,24.03722382,18.13695908,--,0,179.802536,17.53516769,--,--,--,--,--,--,--
WGO UN Equity,Winnebago Industries Inc,46.43,Consumer Discretionary,Automobiles,11.16875458,15.45428944,4.678109297,8.314796448,4.943636894,4.060442924,13.35915184,0,63.61803436,32.16923904,7.051126003,7.764701843,13.50406837,57.80864716,0.409561992,1.085737944,2.203875065
WH UN Equity,Wyndham Hotels & Resorts Inc,48.5,Consumer Discretionary,"Hotels, Restaurants & Leisure",6.200714111,11.86311817,2.435460302,20.50657654,7.713693142,20.93495941,--,0,177.4752502,47.45201874,8.114624977,--,6.877721786,--,0.203463003,0.861472011,1.080086946
WHD UN Equity,Cactus Inc,25.46,Energy,Energy Equipment & Services,55.14339828,33.89741898,23.85831633,36.59641647,13.31703854,25.73125648,34.56552505,0,7.293835163,4.510972977,4.049868107,3.692234993,6.977183819,113.9631424,2.223328114,3.187542915,4.55284977
WHG UN Equity,Westwood Holdings Group Inc,21.72,Financials,Capital Markets,2.273730993,3.820498943,37.55872453,12.17664337,10.04090214,1.939192057,--,0,6.302642822,5.229790211,--,--,--,--,--,--,--
WHR UN Equity,Whirlpool Corp,124.77,Consumer Discretionary,Household Durables,15.89917278,43.16441727,3.418384838,11.61663246,5.314723969,7.878111839,19.47231483,0,144.1719208,31.44430923,118.3710175,6.793804169,9.264518738,-5.066761017,0.233242005,0.495878011,0.883976996
WIFI UW Equity,Boingo Wireless Inc,14.78,Communication Services,Wireless Telecommunication Services,-3.879874945,-9.353452682,-9.471928428,28.20880127,-3.037324905,-6.222680092,30.99943733,0,200.9830933,31.28914642,17.42625809,--,6.93126297,--,0.508933008,0.719475985,0.771465003
WING UW Equity,Wingstop Inc,79.45,Consumer Discretionary,"Hotels, Restaurants & Leisure",34.2365036,--,8.061559727,25.19431496,9.48292923,16.72244644,80.32752991,0,--,193.03125,73.20843506,133.8925018,36.50717545,-14.30027771,0.390202999,0.54735899,0.916821003
WK UN Equity,Workiva Inc,43.57,Information Technology,Software,-23.44458008,--,9.218808222,-13.07894516,-15.18360806,-18.04647064,71.2851181,0,488.8756409,49.41955185,5.280959129,--,4.753517151,--,2.103874922,2.363554955,2.46292901
WLK UN Equity,Westlake Chemical Corp,54.38,Materials,Chemicals,4.924451828,7.371179104,6.331608771,18.42818451,5.348530769,5.416888237,13.27668571,0,60.7996254,29.35676003,5.676922798,7.033845901,8.590476036,68.00180817,0.586624026,1.342465997,2.209507942
WLL UN Equity,Whiting Petroleum Corp,1.585,Energy,"Oil, Gas & Consumable Fuels",-0.915602028,-5.814530849,-3.123595112,56.99235153,-3.399247885,5.743855,20.1914196,0,71.07044983,37.45802689,6.65324688,--,5.299674988,--,0.015719,0.575749993,0.601334989
WLTW UW Equity,Willis Towers Watson PLC,200.92,Financials,Insurance,5.444373131,10.38754272,9.237747538,24.7040596,11.81629658,25.53903389,--,0,65.29077148,19.1102581,4.294062138,--,4.294062138,--,0.055195998,0.169135004,1.060173988
WM UN Equity,Waste Management Inc,117.61,Industrials,Commercial Services & Supplies,11.4713707,25.03185272,13.30313814,28.92914963,11.39304161,17.03068161,39.83359146,0,197.2135773,50.25772476,15.56394768,91.30769348,7.966495037,9.433834076,1.132634044,1.752544999,1.974872947
WMB UN Equity,Williams Cos Inc/The,18.46,Energy,"Oil, Gas & Consumable Fuels",2.455879927,6.060172081,18.82697232,44.78722,3.143106937,11.10583782,75.36782074,0,137.4786072,48.86403275,15.93974686,15.38039207,8.250502586,-45.29818726,0.072833002,0.323841006,0.398185015
WMC UN Equity,Western Asset Mortgage Capital Corp,10.57,Financials,Mortgage Real Estate Investment Trusts (REITs),0.784533024,7.35396719,214.9897578,93.55443573,12.41888332,78.52807617,--,0,804.5380859,86.41178894,--,--,--,--,--,--,--
WMGI UW Equity,Wright Medical Group NV,30.15,Health Care,Health Care Equipment & Supplies,-0.983542025,-12.52294064,-6.263329352,12.75925732,-12.97912884,5.678083897,80.07079315,0,133.3026886,45.97639465,3.137633085,0.995298982,6.385848045,351.7286072,0.196299002,0.369709015,0.874884009
WMK UN Equity,Weis Markets Inc,37.4,Consumer Staples,Food & Staples Retailing,5.256402969,6.035932064,1.501280893,5.634377956,1.737897992,1.997666955,26.57146263,0,19.38180733,12.40698147,25.41081619,9.583627701,64.71150208,17.23732758,0.544516027,0.731106997,1.730447054
WMS UN Equity,Advanced Drainage Systems Inc,44.63,Industrials,Building Products,-9.848252296,-59.09387589,7.818546969,0.078463003,-8.384544373,10.42640972,31.35497665,0,137.1825714,48.57434464,4.68368721,5.151761055,10.17899227,86.75254059,0.442676991,1.149492025,2.367494106
WMT UN Equity,Walmart Inc,115.61,Consumer Staples,Food & Staples Retailing,10.60666466,20.22355843,2.776908337,6.401967049,2.803505898,3.756591082,23.94491577,0,88.81817627,30.62770844,144.7814331,8.897118568,83.38728333,1.930855989,0.121674001,0.202454999,0.794524014
WNC UN Equity,Wabash National Corp,10.57,Industrials,Machinery,10.32128334,18.00797462,4.684460075,8.206289291,3.43442297,5.488936901,12.48823357,0,90.30937195,36.06502151,10.60940266,10.84113312,13.10983276,35.43479156,0.541742027,1.207708001,2.087259054
WOR UN Equity,Worthington Industries Inc,30.57,Materials,Metals & Mining,3.457124949,13.12019634,3.015249673,5.036091805,3.273061037,3.880686998,14.5729351,0,77.19159698,30.7215023,6.170666218,7.006773949,7.039965153,58.61758041,0.152491003,1.157580972,2.132781029
WOW UN Equity,WideOpenWest Inc,5.3,Communication Services,Media,7.906425953,--,-3.88282198,34.01116943,3.633869886,12.8747797,--,0,--,94.61725616,24.89587975,--,14.12553787,--,0.044034,0.416667014,0.547821999
WPC UN Equity,WP Carey Inc,83.36,Real Estate,Equity Real Estate Investment Trusts (REITs),3.657224894,4.434670925,7.658468842,77.96637726,33.9708786,43.50875854,--,0,88.39159393,43.6785202,--,--,--,--,--,--,--
WPG UN Equity,Washington Prime Group Inc,2.51,Real Estate,Equity Real Estate Investment Trusts (REITs),1.391592979,-1.403113008,4.923475095,50.2953949,6.80627203,15.12030697,--,0,325.7672729,69.72419739,--,--,--,--,--,--,--
WPX UN Equity,WPX Energy Inc,7.75,Energy,"Oil, Gas & Consumable Fuels",1.693943024,5.80762291,-4.315659679,46.95399857,21.04267311,-20.53712463,29.38388634,0,50.45404053,27.07714272,--,37.37078857,5.644443989,-43.48734283,0.066814996,0.567929029,0.720489979
WRB UN Equity,WR Berkley Corp,66.65,Financials,Insurance,6.934920788,11.84673691,13.70930308,--,8.252826691,9.122127533,--,0,47.28012848,10.8573122,--,--,--,--,--,--,--
WRE UN Equity,Washington Real Estate Investment Trust,28.2,Real Estate,Equity Real Estate Investment Trusts (REITs),3.323044062,30.93328476,-166.2801604,71.73999786,97.14496613,81.80049133,--,0,78.16696167,41.99498749,--,--,--,--,--,--,--
WRI UN Equity,Weingarten Realty Investors,27.16,Real Estate,Equity Real Estate Investment Trusts (REITs),4.986036777,19.27956581,-27.12293861,60.59101105,61.22626495,32.35675812,--,0,94.62950897,45.08457947,--,--,--,--,--,--,--
WRK UN Equity,Westrock Co,31.28,Materials,Containers & Packaging,4.57950592,7.3601408,5.145716004,16.59369278,4.376924992,5.712412834,18.28785896,0,95.01110077,36.36930847,7.060135841,6.808389187,8.400484085,54.08945084,0.045375001,0.643523991,1.436869025
WSBC UW Equity,WesBanco Inc,28.74,Financials,Banks,4.183691978,6.948731899,29.25980411,--,31.50567818,31.51042747,--,0,75.34331512,12.43213844,--,--,--,--,--,--,--
WSBF UW Equity,Waterstone Financial Inc,17.33,Financials,Thrifts & Mortgage Finance,4.040906906,9.050814629,22.60987608,--,18.48672485,25.07297325,--,0,122.829361,24.22234154,--,--,--,--,--,--,--
WSM UN Equity,Williams-Sonoma Inc,60.7,Consumer Discretionary,Specialty Retail,16.15942955,31.05947876,6.980120047,14.44946671,5.69085598,7.06363821,35.92250061,0,154.8469696,44.217453,6.740893841,3.041060925,52.66438675,83.49131775,0.120275997,0.205721006,1.287323952
WSO UN Equity,Watsco Inc,180.59,Industrials,Trading Companies & Distributors,14.85975647,15.91549015,6.665448031,10.57925987,4.757791042,4.852398872,24.29519272,0,26.21930695,17.58887672,4.053434849,4.111012936,9.211700439,106.6946564,0.161255002,1.317396045,3.349951982
WSR UN Equity,Whitestone REIT,12.705,Real Estate,Equity Real Estate Investment Trusts (REITs),3.373001099,6.796182156,-0.25073165,50.8893013,21.46664047,27.9335556,--,2.5,182.5835876,61.03601456,--,--,--,--,--,--,--
WST UN Equity,West Pharmaceutical Services Inc,152.66,Health Care,Health Care Equipment & Supplies,14.1851387,16.2788353,13.08766781,22.44143677,12.95884895,16.59583473,32.55418777,0,20.93185806,14.06423473,4.775859833,5.482895851,6.057283878,85.07785034,1.285421968,2.220140934,3.099239111
WTFC UW Equity,Wintrust Financial Corp,49.19,Financials,Banks,7.825389862,10.35940742,12.58280093,--,24.30940628,31.19013977,--,0,49.02247238,4.941325188,--,--,--,--,--,--,--
WTI UN Equity,W&T Offshore Inc,2.235,Energy,"Oil, Gas & Consumable Fuels",30.19778061,--,34.15559446,86.03336334,28.69876671,26.77260017,29.98918533,0,--,70.95027924,--,--,6.382067204,--,0.182839006,0.408977002,0.880365014
WTM UN Equity,White Mountains Insurance Group Ltd,1042,Financials,Insurance,12.22511292,13.57992268,-13.48779942,--,-428.8251953,35.0256691,--,0,9.740198135,7.689796925,--,--,--,--,--,--,--
WTRG UN Equity,Essential Utilities Inc,47.36,Utilities,Water Utilities,4.924043179,7.624259949,-23.80037136,56.56024933,19.29091644,37.73679352,--,0,79.82542419,33.09034348,19.59285545,--,8.52011776,--,5.861464024,6.198990822,6.312511921
WTS UN Equity,Watts Water Technologies Inc,96.18,Industrials,Machinery,10.45153999,14.06943798,10.29678226,15.97000885,8.233862877,11.81613827,42.49312973,0,36.27811813,20.59079552,4.374743938,3.31477809,7.526452065,108.1658401,0.523968995,1.04817605,1.752683043
WTTR UN Equity,Select Energy Services Inc,5.75,Energy,Energy Equipment & Services,1.47972095,0.314556986,7.262759283,14.71667767,-0.692070007,-2.612572908,7.899654865,0,8.230140686,6.796129227,4.288570881,27.69401741,4.239312172,84.8874054,0.521908998,2.283998966,2.736358881
WU UN Equity,Western Union Co/The,22.46,Information Technology,IT Services,16.92464638,--,16.37346233,23.58987808,18.92538643,17.32048607,42.15034103,0,--,39.1505394,--,--,--,--,0.294919014,0.294919014,0.965211987
WW UW Equity,WW International Inc,27.83,Consumer Discretionary,Diversified Consumer Services,19.55468559,--,11.69034703,27.18799591,9.448284149,19.81039238,52.66384506,0,--,116.0031891,51.71470261,23.6228447,48.93317795,6.571487904,0.463714987,0.541159987,0.749588013
WWD UW Equity,Woodward Inc,101.08,Industrials,Machinery,8.301653862,15.38750935,10.05248954,15.2722559,8.603329659,6.752920151,25.74258423,0,63.10736847,28.32550812,3.568365097,4.279230118,5.589113235,114.3349075,0.186867997,0.90960902,1.678184032
WWE UN Equity,World Wrestling Entertainment Inc,44.64,Communication Services,Entertainment,13.65623665,26.06924438,5.47726984,18.18999672,7.793288231,30.91697693,46.84014893,0,210.2761841,58.34768677,9.690597534,79.75695038,9.430130959,37.14501572,0.727415025,1.089758992,1.174146056
WWW UN Equity,Wolverine World Wide Inc,24.5,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",8.394024849,14.36640644,8.277257334,10.21682739,5.984024048,-0.85610801,37.84985352,0,125.8607407,39.50403214,4.767665863,4.054971218,6.56759119,91.87542725,0.229361996,0.649986982,1.228219032
WY UN Equity,Weyerhaeuser Co,26.72,Real Estate,Equity Real Estate Investment Trusts (REITs),7.521458149,-0.882541001,8.880073238,18.01952934,-2.137830973,5.749353886,15.95607185,0,79.8948288,39.82079697,13.33469009,13.44596291,20.29102135,29.43069267,0.138171002,0.445327997,1.601392031
WYND UN Equity,Wyndham Destinations Inc,38.49,Consumer Discretionary,"Hotels, Restaurants & Leisure",16.32492638,--,8.508533267,23.49740219,12.32105446,26.4016304,92.66055298,0,--,45.53870773,3.172224045,0.239372998,30.51320839,1441.054565,0.223692998,0.314429998,1.301826954
WYNN UW Equity,Wynn Resorts Ltd,96.5,Consumer Discretionary,"Hotels, Restaurants & Leisure",10.67189026,35.49078751,-7.65866388,23.11074066,6.994812965,13.70327282,39.08993149,0,582.5090942,73.08770752,--,57.04420471,32.80831528,-9.464399338,0.868278027,0.986495018,1.093695045
X UN Equity,United States Steel Corp,7.405,Materials,Metals & Mining,-3.173305988,-15.19170475,-4.40596738,3.269691944,-1.378185987,-13.31444836,1.522662997,0,95.0158844,33.50275803,13.92572689,6.232654095,10.83047295,23.94441605,0.285333008,0.649142981,1.452571034
XAN UN Equity,Exantas Capital Corp,11.13,Financials,Mortgage Real Estate Investment Trusts (REITs),1.811586976,6.630158901,86.12416257,86.72306061,26.94668007,75.68804932,--,0,337.0247192,76.34622192,--,--,--,--,--,--,--
XEC UN Equity,Cimarex Energy Co,28.85,Energy,"Oil, Gas & Consumable Fuels",-3.263299942,-6.120912075,0.871379218,30.67283821,4.56221199,-75.18423462,30.29302788,0,61.82738495,31.67351341,5.526455879,31.73068047,5.205759048,64.20791626,0.124861002,0.716175973,0.819230974
XEL UW Equity,Xcel Energy Inc,69.03,Utilities,Electric Utilities,5.568429947,10.77726746,-8.517651141,36.96764755,10.93127537,16.08291626,60.18584824,0,154.4452057,40.53084564,13.35921192,8.183150291,7.285307884,-8.769220352,0.054290999,0.393608004,0.68147999
XHR UN Equity,Xenia Hotels & Resorts Inc,14.23,Real Estate,Equity Real Estate Investment Trusts (REITs),3.202502012,3.118103981,-3.1755646,23.56599236,11.10562515,8.34417057,63.46829224,0,72.84162903,39.62769318,32.21170044,--,32.21170044,--,0.923682988,1.228201985,1.92908299
XLNX UW Equity,Xilinx Inc,81.15,Information Technology,Semiconductors & Semiconductor Equipment,20.01187325,33.1581955,32.76093153,31.30672264,27.50021362,22.03264999,66.82497406,0,49.40999603,26.35708809,6.406636238,3.562666893,10.55564976,102.218544,4.701025009,5.192512035,6.063466072
XOM UN Equity,Exxon Mobil Corp,49.795,Energy,"Oil, Gas & Consumable Fuels",2.879494905,7.479579926,2.095209775,12.50591755,6.253427982,3.912795067,9.64394474,0,26.44693375,14.51004791,11.77910423,12.2792511,9.893471718,30.26651764,0.048273999,0.469689995,0.782196999
XPER UW Equity,Xperi Corp,15.405,Information Technology,Semiconductors & Semiconductor Equipment,4.671401024,6.546763897,32.4511921,39.47098923,-11.25015926,-44.11322403,97.39920807,0,71.80487061,38.93780136,19.45661163,--,16.6757412,--,3.244959116,3.801780939,8.089477539
XPO UN Equity,XPO Logistics Inc,67.6,Industrials,Air Freight & Logistics,6.637049198,12.17979717,1.141278232,13.55117702,2.423232079,4.883945942,50.89458466,0,259.3232117,53.15685272,12.41924667,--,6.533751965,--,0.115714997,0.883056998,1.025782943
XRAY UW Equity,DENTSPLY SIRONA Inc,45.17,Health Care,Health Care Equipment & Supplies,4.033743858,5.14803791,12.65511764,18.31877327,5.191493988,12.2896986,54.93477249,0,31.37647438,18.58210564,3.925755978,3.212304115,5.430554867,121.7194443,0.406729996,1.192265034,2.008939981
XRX UN Equity,Xerox Holdings Corp,31.49,Information Technology,"Technology Hardware, Storage & Peripherals",9.509794235,25.25615311,13.98632252,15.94266319,12.57203579,14.07528591,41.5711937,0,79.57710266,30.74521828,4.087209225,7.218254089,3.5811131,79.12028503,0.79767102,1.526929021,1.787482023
XXII UA Equity,22nd Century Group Inc,0.8313,Consumer Staples,Tobacco,-36.35951614,-43.44000244,-69.22222356,-86.44999695,-70.81511688,-117.6975708,-0.326032996,0,3.292874098,2.944008112,26.71261787,8.890284538,30.06184387,12.15340328,8.69626236,8.850214005,9.498080254
XYL UN Equity,Xylem Inc/NY,82.16,Industrials,Machinery,8.692097664,14.00873375,11.67841494,15.60297203,9.315408707,14.22319508,39.16849136,0,86.34984589,33.2295723,5.202179909,5.649030209,5.078857899,67.87518311,0.482345015,1.17255199,1.632244945
Y UN Equity,Alleghany Corp,692.93,Financials,Insurance,3.817276001,10.41708469,7.375887043,--,-4.084095001,3.794332027,--,0,22.18132782,7.397305012,--,--,--,--,--,--,--
YCBD UA Equity,cbdMD Inc,0.9599,Health Care,Pharmaceuticals,-46.07335281,-102.2376785,-70.08455809,-59.60397339,-223.85672,-60.23310852,63.53517151,0,15.15263653,8.264895439,11.69976902,3.231770992,32.90686035,81.99737549,0.802341998,0.924610019,2.713646889
YELP UN Equity,Yelp Inc,29.07,Communication Services,Interactive Media & Services,2.829581976,4.466626167,16.49191378,13.29706192,5.776110172,6.564169884,93.80410004,0,30.7636776,21.69263077,11.16984463,--,10.44822979,--,3.073168993,3.869502068,3.975320101
YETI UN Equity,YETI Holdings Inc,28.51,Consumer Discretionary,Leisure Products,15.80353928,66.81061554,5.999120094,12.99393463,6.462881088,4.026183128,54.54734802,0,284.4580078,55.12811661,5.7005229,2.648078918,12.86804295,107.7421188,0.425776988,0.911285996,2.116978884
YEXT UN Equity,Yext Inc,15.07,Information Technology,Software,-59.81084061,-85.06689453,-14.27471899,-31.21651459,-37.16434479,-37.55683517,74.29035187,0,61.54056549,21.969944,8.735519409,--,4.39700079,--,1.045514941,1.374521971,1.542543054
YGYI UR Equity,Youngevity International Inc,1.38,Consumer Staples,Personal Products,-39.49977112,-94.3712616,-8.426852165,-8.806448936,-18.1450901,-24.92577171,58.0239296,0,55.96817017,22.26794624,8.06962204,3.697527885,8.618291855,47.61400223,0.123599999,0.729900002,1.228736043
