Ticker,Name,Price,"GICS Sector
","GICS Ind Name
","P/FCF LF
","P/B LF
","P/S LF
","P/E LF
"
PGTI UN Equity,PGT Innovations Inc,15.67,Industrials,Building Products,17.31728363,2.006437063,1.159237027,18.13876534
PH UN Equity,Parker-Hannifin Corp,178.83,Industrials,Machinery,17.91523933,4.173612118,1.862848043,17.58013153
PHAS UQ Equity,PhaseBio Pharmaceuticals Inc,4.25,Health Care,Biotechnology,--,1.693397999,56.45309448,--
PHAT UW Equity,Phathom Pharmaceuticals Inc,39.9,Health Care,Pharmaceuticals,--,--,--,--
PHM UN Equity,PulteGroup Inc,42.775,Consumer Discretionary,Household Durables,10.39377785,1.920994043,1.041445971,10.70116329
PHR UN Equity,Phreesia Inc,30.5,Health Care,Health Care Technology,--,10.37035656,--,--
PHUN UR Equity,Phunware Inc,0.9503,Information Technology,Software,--,8.688437462,--,--
PHX UN Equity,Panhandle Oil and Gas Inc,5.74,Energy,"Oil, Gas & Consumable Fuels",133.08284,2.287111998,4.98702383,190.743576
PI UW Equity,Impinj Inc,22.13,Information Technology,Semiconductors & Semiconductor Equipment,251.9525452,4.569166183,3.699050903,--
PICO UW Equity,PICO Holdings Inc,10.03,Industrials,Commercial Services & Supplies,31.28341675,1.147274971,10.04519176,30.09209633
PII UN Equity,Polaris Inc,85.04,Consumer Discretionary,Leisure Products,15.5043869,5.546454906,0.92128998,17.46599197
PINC UW Equity,Premier Inc,28.37,Health Care,Health Care Providers & Services,6.000028133,2.759627104,1.74486804,--
PING UN Equity,Ping Identity Holding Corp,21.01,Information Technology,Software,--,--,6.893494129,806.4515991
PIPR UN Equity,Piper Sandler Cos,68.7,Financials,Capital Markets,6.233344078,1.485299945,1.265758991,11.22115231
PIRS UR Equity,Pieris Pharmaceuticals Inc,3.11,Health Care,Biotechnology,--,8.159535408,5.062533855,--
PJT UN Equity,PJT Partners Inc,42.97,Financials,Capital Markets,11.79044533,171.5037079,1.508550048,22.27537537
PK UN Equity,Park Hotels & Resorts Inc,16.455,Real Estate,Equity Real Estate Investment Trusts (REITs),21.36973572,0.953346014,1.926661015,18.10527992
PKBK UR Equity,Parke Bancorp Inc,17.99,Financials,Banks,6.779355049,1.539791942,3.277266026,9.300366402
PKE UN Equity,Park Aerospace Corp,14.03,Industrials,Aerospace & Defense,--,2.076453924,5.456369877,35.01450348
PKG UN Equity,Packaging Corp of America,90.34,Materials,Containers & Packaging,13.08215237,3.453419924,1.510339975,14.26744175
PKI UN Equity,PerkinElmer Inc,83.81,Health Care,Life Sciences Tools & Services,37.66043472,3.83326602,3.736318111,35.23197556
PKOH UW Equity,Park-Ohio Holdings Corp,21.1,Industrials,Machinery,12.78217506,1.167222023,0.221494004,6.978525162
PLAB UW Equity,Photronics Inc,12.87,Information Technology,Semiconductors & Semiconductor Equipment,25.36073112,1.097249031,1.441701055,23.66666794
PLAN UN Equity,Anaplan Inc,42.28,Information Technology,Software,--,26.38162041,21.52455711,--
PLAY UW Equity,Dave & Buster's Entertainment Inc,30.31,Consumer Discretionary,"Hotels, Restaurants & Leisure",16.0108223,8.357777596,1.067409039,14.34999275
PLCE UW Equity,Children's Place Inc/The,48.76,Consumer Discretionary,Specialty Retail,13.43580246,5.06129694,0.707060993,18.65442276
PLD UN Equity,Prologis Inc,88.84,Real Estate,Equity Real Estate Investment Trusts (REITs),383.1161194,2.493710041,16.87618065,77.49754333
PLMR UW Equity,Palomar Holdings Inc,55.14,Financials,Insurance,--,5.421664238,9.591230392,1930.710083
PLNT UN Equity,Planet Fitness Inc,62.03,Consumer Discretionary,"Hotels, Restaurants & Leisure",42.3141098,--,8.986775398,49.91371536
PLOW UN Equity,Douglas Dynamics Inc,40.36,Industrials,Machinery,19.07000542,4.003497124,2.191936016,23.68235779
PLPC UW Equity,Preformed Line Products Co,46.5,Industrials,Electrical Equipment,22.05792236,1.054595947,0.629177988,12.17211246
PLSE UR Equity,Pulse Biosciences Inc,7.41,Health Care,Health Care Equipment & Supplies,--,7.832086086,--,--
PLT UN Equity,Plantronics Inc,12.32,Information Technology,Communications Equipment,--,1.856320024,0.611298978,--
PLUG UR Equity,Plug Power Inc,4.46,Industrials,Electrical Equipment,--,--,3.428062916,--
PLUS UW Equity,ePlus Inc,73.1,Information Technology,"Electronic Equipment, Instruments & Components",--,2.410676003,0.726761997,15.59797096
PLXS UW Equity,Plexus Corp,63.69,Information Technology,"Electronic Equipment, Instruments & Components",15.32732105,2.449395895,0.695174992,19.60860062
PM UN Equity,Philip Morris International Inc,87.19,Consumer Staples,Tobacco,14.33119583,--,4.441562176,16.9136734
PMBC UW Equity,Pacific Mercantile Bancorp,5.75,Financials,Banks,9.870854378,1.284265041,2.600102901,32.36813736
PMT UN Equity,PennyMac Mortgage Investment Trust,21.44,Financials,Mortgage Real Estate Investment Trusts (REITs),--,1.043040991,2.248554945,9.135246277
PNC UN Equity,PNC Financial Services Group Inc/The,118.67,Financials,Banks,9.650553703,1.401640058,3.296495914,13.9742527
PNFP UW Equity,Pinnacle Financial Partners Inc,52.8,Financials,Banks,12.47170639,1.124032021,3.669497967,12.13936615
PNM UN Equity,PNM Resources Inc,51.18,Utilities,Electric Utilities,--,2.48269105,2.762718916,23.21421814
PNR UN Equity,Pentair PLC,38.67,Industrials,Machinery,25.99528503,3.951031923,2.627444029,19.64650726
PNRG UR Equity,PrimeEnergy Resources Corp,137.99,Energy,"Oil, Gas & Consumable Fuels",185.6743164,2.233716011,2.135015965,--
PNTG UW Equity,Pennant Group Inc/The,25,Health Care,Health Care Providers & Services,--,--,--,--
PNW UN Equity,Pinnacle West Capital Corp,98.61,Utilities,Electric Utilities,--,1.861917973,2.912518978,19.96497154
PODD UW Equity,Insulet Corp,178.46,Health Care,Health Care Equipment & Supplies,--,141.3933563,14.07115936,589.9440918
POL UN Equity,PolyOne Corp,23.7,Materials,Chemicals,12.92180347,2.689563036,0.897427022,17.13494682
POOL UW Equity,Pool Corp,222.67,Consumer Discretionary,Distributors,31.92204475,20.74930573,2.643928051,32.97552872
POR UN Equity,Portland General Electric Co,57.67,Utilities,Electric Utilities,--,1.924703956,2.348074913,23.34799194
POST UN Equity,Post Holdings Inc,98.4,Consumer Staples,Food Products,28.19893074,2.271374941,1.36908102,22.41357994
POWI UW Equity,Power Integrations Inc,90.93,Information Technology,Semiconductors & Semiconductor Equipment,14.52168465,4.017711163,6.884897232,43.41798782
POWL UW Equity,Powell Industries Inc,31.01,Industrials,Electrical Equipment,10.15593719,1.883322001,1.047356009,37.10377121
PPBI UW Equity,Pacific Premier Bancorp Inc,24.89,Financials,Banks,7.522130013,0.964026988,3.503053904,12.40526676
PPC UW Equity,Pilgrim's Pride Corp,21.18,Consumer Staples,Food Products,25.82600212,3.257914066,0.720727026,21.88207054
PPG UN Equity,PPG Industries Inc,101.3,Materials,Chemicals,18.98124504,5.954009056,2.088165998,20.56840134
PPL UN Equity,PPL Corp,31.32,Utilities,Electric Utilities,--,2.119029999,3.363518,14.6491909
PQG UN Equity,PQ Group Holdings Inc,11.55,Materials,Chemicals,16.51031494,1.31756103,1.473085999,26.35478592
PRA UN Equity,ProAssurance Corp,24.67,Financials,Insurance,14.3741169,1.362118959,1.942425013,42.02426147
PRAA UW Equity,PRA Group Inc,38.29,Financials,Consumer Finance,23.65233421,1.402057052,1.545894027,19.10526276
PRAH UW Equity,PRA Health Sciences Inc,97.34,Health Care,Life Sciences Tools & Services,38.84909821,6.474443913,2.33681798,31.56497574
PRDO UW Equity,Perdoceo Education Corp,15.24,Consumer Discretionary,Diversified Consumer Services,18.96625328,2.991185904,2.053334951,12.20262337
PRFT UW Equity,Perficient Inc,42.47,Information Technology,IT Services,21.03061867,3.831397057,2.553347111,39.11141586
PRGO UN Equity,Perrigo Co PLC,54.4,Health Care,Pharmaceuticals,69.51428986,1.21143496,1.452415943,21.58608818
PRGS UW Equity,Progress Software Corp,34.69,Information Technology,Software,15.1099596,5.728380203,4.552635193,29.08729935
PRGX UW Equity,PRGX Global Inc,3.35,Information Technology,IT Services,--,2.143228054,0.65635097,--
PRI UN Equity,Primerica Inc,111.88,Financials,Insurance,11.92537022,3.255681992,2.682123899,15.46298885
PRIM UW Equity,Primoris Services Corp,19.95,Industrials,Construction & Engineering,46.36552811,1.722051024,0.363624007,15.53843021
PRK UA Equity,Park National Corp,84.77,Financials,Banks,16.35812187,1.727064013,3.633618116,15.79217911
PRLB UN Equity,Proto Labs Inc,85.07,Industrials,Machinery,50.65079498,4.638893127,5.947306156,43.21276474
PRNB UW Equity,Principia Biopharma Inc,66.06,Health Care,Biotechnology,--,4.463003159,4.521567822,--
PRO UN Equity,PROS Holdings Inc,44.47,Information Technology,Software,--,15.48156929,9.633911133,--
PROS UN Equity,ProSight Global Inc,13.68,Financials,Insurance,--,1.280226946,--,--
PROV UW Equity,Provident Financial Holdings Inc,19.25,Financials,Thrifts & Mortgage Finance,--,1.323999047,3.216226101,30.41666794
PRPL UR Equity,Purple Innovation Inc,12.8,Consumer Discretionary,Household Durables,4.548095226,260.6144104,0.168484002,10.83425236
PRSC UW Equity,Providence Service Corp/The,57.27,Health Care,Health Care Providers & Services,15.2775507,2.419617891,0.508068979,--
PRSP UN Equity,Perspecta Inc,24.59,Information Technology,IT Services,7.366640091,1.936046004,0.954124987,28.56420517
PRTA UW Equity,Prothena Corp PLC,11.02,Health Care,Biotechnology,--,2.31428504,775.6374512,--
PRTH UR Equity,Priority Technology Holdings Inc,2.23,Information Technology,IT Services,--,--,0.79044199,--
PRTK UQ Equity,Paratek Pharmaceuticals Inc,4.78,Health Care,Pharmaceuticals,--,--,8.083683968,--
PRTY UN Equity,Party City Holdco Inc,1.665,Consumer Discretionary,Specialty Retail,--,0.689265013,0.221295998,5.498827934
PRU UN Equity,Prudential Financial Inc,71.35,Financials,Insurance,1.932191968,0.592356026,0.585147023,7.785519123
PRVL UQ Equity,Prevail Therapeutics Inc,16.06,Health Care,Biotechnology,--,2.300379992,--,--
PS UW Equity,Pluralsight Inc,16.05,Information Technology,Software,--,13.31428528,5.101968765,--
PSA UN Equity,Public Storage,227,Real Estate,Equity Real Estate Investment Trusts (REITs),33.12239838,7.43194294,13.0378294,29.22677612
PSB UN Equity,PS Business Parks Inc,153.72,Real Estate,Equity Real Estate Investment Trusts (REITs),25.00780487,5.648698807,10.51610661,49.13699722
PSMT UW Equity,PriceSmart Inc,54.35,Consumer Staples,Food & Staples Retailing,120.5343323,2.801049948,0.693673015,28.94868279
PSN UN Equity,Parsons Corp,37.42,Industrials,Aerospace & Defense,--,--,--,--
PSNL UQ Equity,Personalis Inc,8.6,Health Care,Life Sciences Tools & Services,--,4.102793217,--,--
PSTG UN Equity,Pure Storage Inc,14.985,Information Technology,"Technology Hardware, Storage & Peripherals",45.20843124,5.583162785,2.744148016,--
PSX UN Equity,Phillips 66,71.615,Energy,"Oil, Gas & Consumable Fuels",52.40151978,1.972373009,0.468331993,13.33194828
PTC UW Equity,PTC Inc,68.88,Information Technology,Software,38.13013458,7.013957024,6.888970852,222.5518036
PTCT UW Equity,PTC Therapeutics Inc,55.26,Health Care,Biotechnology,--,5.00526619,8.798595428,--
PTE UR Equity,PolarityTE Inc,1.31,Health Care,Biotechnology,--,1.660421968,14.20611858,--
PTEN UW Equity,Patterson-UTI Energy Inc,5.095,Energy,Energy Equipment & Services,6.104084015,0.711589992,0.866038024,--
PTGX UQ Equity,Protagonist Therapeutics Inc,8.49,Health Care,Biotechnology,--,3.426554918,--,--
PTLA UW Equity,Portola Pharmaceuticals Inc,10,Health Care,Biotechnology,--,14.33351803,14.67441845,--
PTN UA Equity,Palatin Technologies Inc,0.5301,Health Care,Biotechnology,4.807340145,1.961981058,2.748876095,5.697636127
PTSI UQ Equity,PAM Transportation Services Inc,38.1,Industrials,Road & Rail,34.34703445,2.352683067,0.654628992,14.4622488
PTVCB UQ Equity,Protective Insurance Corp,14,Financials,Insurance,2.669661999,0.688887,0.471442014,47.16939545
PUB UR Equity,People's Utah Bancorp,23,Financials,Banks,10.84226322,1.652917981,3.946098089,12.92703915
PUMP UN Equity,ProPetro Holding Corp,7.98,Energy,Energy Equipment & Services,185.3117676,0.96876502,0.429044992,3.279360056
PVAC UW Equity,Penn Virginia Corp,12.97,Energy,"Oil, Gas & Consumable Fuels",--,0.881403029,0.991850019,3.511954069
PVBC UR Equity,Provident Bancorp Inc,10.26,Financials,Thrifts & Mortgage Finance,23.34680939,1.701956034,4.152267933,21.63768959
PVH UN Equity,PVH Corp,69.43,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",10.64327431,1.103378057,0.688687027,9.05904007
PWOD UW Equity,Penns Woods Bancorp Inc,28.02,Financials,Banks,10.56326866,1.077098012,2.88061595,14.7449894
PWR UN Equity,Quanta Services Inc,38.97,Industrials,Construction & Engineering,22.49022484,1.430520058,0.489784002,14.80672741
PXD UN Equity,Pioneer Natural Resources Co,117.07,Energy,"Oil, Gas & Consumable Fuels",--,2.067732096,2.608160973,17.55781937
PYPL UW Equity,PayPal Holdings Inc,111.47,Information Technology,IT Services,32.92149353,7.514564037,7.144318104,53.36507797
PYX UN Equity,Pyxus International Inc,3.88,Consumer Staples,Tobacco,--,0.95984602,0.050483,--
PZN UN Equity,Pzena Investment Management Inc,6.42,Financials,Capital Markets,2.050086021,21.68745232,1.018864989,17.92177963
PZZA UW Equity,Papa John's International Inc,55.91,Consumer Discretionary,"Hotels, Restaurants & Leisure",84.73144531,--,1.259251952,55.31608582
QADA UW Equity,QAD Inc,47.88,Information Technology,Software,107.6337204,6.257771969,2.331223011,--
QCOM UW Equity,QUALCOMM Inc,78.96,Information Technology,Semiconductors & Semiconductor Equipment,15.24960423,22.49022865,4.335124969,13.99482441
QCRH UQ Equity,QCR Holdings Inc,37.1,Financials,Banks,9.863298416,1.296756983,2.340327024,12.16067696
QDEL UW Equity,Quidel Corp,79.48,Health Care,Health Care Equipment & Supplies,28.50666618,5.611368179,5.73154211,36.87791443
QEP UN Equity,QEP Resources Inc,1.895,Energy,"Oil, Gas & Consumable Fuels",2251.263672,0.402033001,0.913407028,140.7173462
QGEN UN Equity,QIAGEN NV,41.58,Health Care,Life Sciences Tools & Services,36.00429535,3.034789085,5.021582127,23.21800041
QLYS UW Equity,Qualys Inc,81.13,Information Technology,Software,24.49115562,8.437434196,10.13026047,48.46273041
QNST UW Equity,QuinStreet Inc,11.82,Communication Services,Interactive Media & Services,24.0322876,3.380320072,1.604498029,110.3908768
QRTEA UW Equity,Qurate Retail Inc,5.395,Consumer Discretionary,Internet & Direct Marketing Retail,3.714472055,0.724510014,0.265224993,4.065106869
QRVO UW Equity,Qorvo Inc,96.94,Information Technology,Semiconductors & Semiconductor Equipment,18.36942863,3.116306067,4.42898798,33.31118011
QTRX UQ Equity,Quanterix Corp,21.62,Health Care,Life Sciences Tools & Services,--,4.508172989,10.05550003,--
QTS UN Equity,QTS Realty Trust Inc,57.24,Real Estate,Equity Real Estate Investment Trusts (REITs),--,3.404655933,6.218783855,421.2953186
QTWO UN Equity,Q2 Holdings Inc,71.77,Information Technology,Software,--,10.34004402,11.89083195,--
QUAD UN Equity,Quad/Graphics Inc,3.965,Industrials,Commercial Services & Supplies,5.418921947,1.086094022,0.058058001,16.38866806
QUOT UN Equity,Quotient Technology Inc,8.01,Consumer Discretionary,Internet & Direct Marketing Retail,40.0042572,3.076313972,2.056250095,--
R UN Equity,Ryder System Inc,34.94,Industrials,Road & Rail,--,1.168491006,0.318486989,42.92930984
RAD UN Equity,Rite Aid Corp,16.33,Consumer Staples,Food & Staples Retailing,--,0.489291012,0.022281,--
RAMP UN Equity,LiveRamp Holdings Inc,34.51,Information Technology,IT Services,--,2.890322924,9.260507584,--
RAPT UQ Equity,RAPT Therapeutics Inc,21.44,Health Care,Biotechnology,--,--,--,--
RARE UW Equity,Ultragenyx Pharmaceutical Inc,53.86,Health Care,Biotechnology,--,3.778534889,23.41361237,--
RARX UQ Equity,Ra Pharmaceuticals Inc,46.76,Health Care,Biotechnology,--,3.795459986,--,--
RAVN UW Equity,Raven Industries Inc,28.24,Industrials,Industrial Conglomerates,24.68834877,3.944847107,3.265472889,36.37865448
RBB UW Equity,RBB Bancorp,16.61,Financials,Banks,--,0.989063025,2.434247971,10.53651142
RBBN UW Equity,Ribbon Communications Inc,3,Information Technology,Communications Equipment,7.571934223,0.711790025,0.604487002,34.50194931
RBC UN Equity,Regal Beloit Corp,77.66,Industrials,Electrical Equipment,11.21883583,1.482342958,1.107674003,14.80048561
RBCAA UW Equity,Republic Bancorp Inc/KY,35.38,Financials,Banks,10.98589611,1.282485962,2.763089895,11.54136658
RBNC UR Equity,Reliant Bancorp Inc,18.15,Financials,Banks,28.45387077,1.113849044,2.731544971,14.58694458
RC UN Equity,Ready Capital Corp,14.72,Financials,Mortgage Real Estate Investment Trusts (REITs),--,0.982560992,1.834449053,14.27181911
RCII UW Equity,Rent-A-Center Inc/TX,19.87,Consumer Discretionary,Specialty Retail,8.026664734,3.43957305,0.586754978,12.78351784
RCKT UQ Equity,Rocket Pharmaceuticals Inc,19.07,Health Care,Biotechnology,--,2.530553102,--,--
RCKY UW Equity,Rocky Brands Inc,23.92,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",35.20661163,1.314599991,0.803754985,13.0664463
RCL UN Equity,Royal Caribbean Cruises Ltd,65.5,Consumer Discretionary,"Hotels, Restaurants & Leisure",40.41970062,2.291793108,2.553232908,14.35489082
RCM UW Equity,R1 RCM Inc,12.66,Health Care,Health Care Providers & Services,27.33391571,--,1.220494032,--
RCUS UN Equity,Arcus Biosciences Inc,18.51,Health Care,Biotechnology,--,2.353878975,58.26084137,--
RDFN UW Equity,Redfin Corp,28.74,Real Estate,Real Estate Management & Development,--,5.93174696,2.487160921,--
RDI UR Equity,Reading International Inc,7.4,Communication Services,Entertainment,--,1.655895948,0.964843988,38.20927429
RDN UN Equity,Radian Group Inc,22.69,Financials,Thrifts & Mortgage Finance,7.819406033,1.250094056,3.408814907,7.96377182
RDNT UQ Equity,RadNet Inc,22.01,Health Care,Health Care Providers & Services,--,5.358929157,0.639308989,60.13526154
RDUS UQ Equity,Radius Health Inc,19.05,Health Care,Biotechnology,--,--,5.358016014,--
RE UN Equity,Everest Re Group Ltd,254.5,Financials,Insurance,6.065354824,1.236711025,1.370800972,13.05833817
